0, 0
4.563, 2.0686
4.5899, 2.0808
19.323, 2.0931
19.35, 2.1054
19.377, 2.1176
19.404, 2.1298
19.431, 2.1421
19.458, 2.1543
19.4849, 2.1666
19.512, 2.1788
19.539, 2.191
19.5659, 2.2033
19.593, 2.2155
19.62, 2.2278
19.647, 2.24
19.674, 2.2522
34.4071, 2.2645
34.4341, 2.2768
34.4611, 2.289
34.4881, 2.3013
34.5151, 2.3135
34.5421, 2.3256
34.5691, 2.338
34.596, 2.3502
34.6231, 2.3625
34.6501, 2.3747
34.6771, 2.3869
34.7041, 2.3992
49.4371, 2.4115
49.4641, 2.4237
49.491, 2.436
49.5181, 2.4482
49.5451, 2.4604
49.5721, 2.4727
49.5991, 2.4849
49.6261, 2.4971
49.6531, 2.5093
49.6801, 2.5215
64.386, 2.5217
79.1192, 2.534
93.8252, 2.5341
108.5582, 2.5464
108.5852, 2.5586
123.3183, 2.5709
123.3453, 2.5832
123.3723, 2.5954
123.3993, 2.6077
108.7202, 2.6198
94.0412, 2.632
79.3622, 2.6442
79.3892, 2.6564
79.4162, 2.6686
79.4432, 2.6808
79.4702, 2.6931
79.4971, 2.7054
79.5242, 2.7176
79.5512, 2.7299
79.5782, 2.7421
79.6052, 2.7543
79.6322, 2.7666
79.6592, 2.7788
94.3921, 2.7911
94.4192, 2.8034
94.4462, 2.8155
94.4732, 2.8279
94.5002, 2.8401
94.5272, 2.8523
94.5542, 2.8646
94.5812, 2.8768
94.6082, 2.8891
109.3412, 2.9014
109.3682, 2.9136
109.3952, 2.9258
109.4222, 2.9381
109.4492, 2.9503
109.4762, 2.9626
109.5032, 2.9748
109.5302, 2.987
124.2633, 2.9992
124.2903, 3.0116
124.3173, 3.0238
124.3443, 3.0361
124.3713, 3.0483
139.1043, 3.0606
139.1313, 3.0729
153.8643, 3.0852
153.8913, 3.0974
153.9183, 3.1096
153.9453, 3.1219
153.9723, 3.1341
153.9992, 3.1464
154.0263, 3.1586
154.0533, 3.1708
168.7864, 3.1831
168.8134, 3.1954
168.8404, 3.2076
168.8674, 3.2199
183.6004, 3.2322
183.6274, 3.2444
183.6543, 3.2567
198.3874, 3.269
198.4144, 3.2812
213.1475, 3.2934
227.8805, 3.3058
227.9075, 3.3181
242.6404, 3.3304
242.6675, 3.3426
257.3735, 3.3427
257.4005, 3.3549
272.1336, 3.3672
272.1606, 3.3795
286.8936, 3.3918
286.9205, 3.404
301.6536, 3.4163
301.6806, 3.4285
301.7076, 3.4408
301.7346, 3.453
301.7616, 3.4653
301.7886, 3.4775
301.8155, 3.4898
316.5487, 3.5021
316.5756, 3.5143
331.3087, 3.5266
331.3357, 3.5389
331.3627, 3.5511
346.0957, 3.5634
