0, 0
500.791, 3.5796
500.8, 3.5918
515.4609, 3.6042
515.4699, 3.6164
530.1308, 3.6286
544.7917, 3.6408
559.4527, 3.653
559.4617, 3.6652
574.1227, 3.6775
588.7835, 3.6897
603.4445, 3.7019
618.1056, 3.7141
618.1145, 3.7263
632.7755, 3.7385
647.4365, 3.7508
662.0974, 3.763
676.7584, 3.7752
691.4194, 3.7873
691.4283, 3.7995
706.0893, 3.8119
720.7502, 3.8241
735.4112, 3.8363
750.0722, 3.8485
750.0811, 3.8607
764.7421, 3.8729
779.403, 3.8852
794.064, 3.8974
794.073, 3.9096
808.7339, 3.9218
823.3949, 3.934
838.0559, 3.9462
852.7168, 3.9585
852.7258, 3.9707
867.3867, 3.9828
882.0477, 3.995
896.7086, 4.0073
911.3696, 4.0195
911.3786, 4.0318
926.0395, 4.044
940.7005, 4.0562
955.3615, 4.0684
970.0224, 4.0806
970.0314, 4.0929
984.6924, 4.1051
999.3533, 4.1173
1014.0143, 4.1295
1014.0232, 4.1417
1028.6842, 4.1539
1043.3452, 4.1662
1058.0061, 4.1784
1072.6671, 4.1905
1087.3281, 4.2028
1101.9889, 4.215
1101.998, 4.2272
1116.6589, 4.2395
1131.3199, 4.2517
1145.9809, 4.2639
1145.9898, 4.2761
1160.6508, 4.2883
1175.3118, 4.3005
1189.9727, 4.3128
1204.6337, 4.325
1204.6425, 4.3372
1219.3035, 4.3494
1233.9646, 4.3616
1248.6255, 4.3739
1263.2865, 4.386
1277.9475, 4.3982
1277.9564, 4.4104
1292.6174, 4.4227
1307.2783, 4.4349
1321.9393, 4.4472
1321.9483, 4.4594
1336.6092, 4.4716
1351.2702, 4.4838
1365.9312, 4.496
1380.592, 4.5082
1380.6011, 4.5205
1395.262, 4.5327
1409.923, 4.5449
1424.584, 4.5571
1439.2449, 4.5693
1453.9059, 4.5816
1453.9148, 4.5937
1468.5758, 4.6059
1483.2368, 4.6181
1497.8977, 4.6303
1512.5587, 4.6425
1512.5676, 4.6549
1527.2286, 4.6671
1541.8896, 4.6793
1556.5506, 4.6915
1556.5594, 4.7037
1571.2205, 4.7159
1585.8814, 4.7282
1600.5424, 4.7404
1615.2034, 4.7526
1629.8643, 4.7648
1629.8733, 4.777
1644.5342, 4.7892
1659.1952, 4.8014
1673.8561, 4.8136
1673.8651, 4.8258
1688.5261, 4.838
1703.1871, 4.8502
1717.8479, 4.8626
1732.509, 4.8748
1732.5179, 4.887
1747.1789, 4.8992
1761.8399, 4.9114
1776.5008, 4.9236
1791.1618, 4.9359
1805.8228, 4.9481
1805.8317, 4.9603
1820.4927, 4.9725
1835.1536, 4.9847
1849.8146, 4.9969
1864.4756, 5.0092
1864.4845, 5.0214
1879.1455, 5.0336
1893.8065, 5.0458
1908.4674, 5.058
1908.4764, 5.0703
1923.1373, 5.0825
1937.7983, 5.0947
1952.4593, 5.1069
1967.1202, 5.1191
1967.1292, 5.1313
1981.7812, 5.1313
1996.4422, 5.1436
1996.4511, 5.1558
2011.1121, 5.168
2025.773, 5.1802
2040.434, 5.1924
2040.443, 5.2046
2055.1039, 5.2169
2069.7649, 5.2291
2084.4259, 5.2413
2084.4348, 5.2535
2099.0958, 5.2657
2113.7567, 5.2779
2128.4177, 5.2902
2143.0787, 5.3024
2143.0876, 5.3146
2157.7486, 5.3268
2172.4095, 5.339
2187.0705, 5.3513
2201.7315, 5.3635
2216.3924, 5.3757
2216.4014, 5.3879
2231.0624, 5.4001
2245.7233, 5.4123
2260.3843, 5.4245
2260.3932, 5.4368
2275.0542, 5.449
2289.7151, 5.4612
2304.3761, 5.4734
2319.0371, 5.4856
2319.0461, 5.4979
2333.7069, 5.5101
2348.3679, 5.5223
2363.0289, 5.5345
2377.6899, 5.5467
2392.3509, 5.5589
2392.3598, 5.5712
2407.0208, 5.5834
2421.6818, 5.5956
2436.3427, 5.6078
2451.0037, 5.62
2451.0126, 5.6322
2465.6736, 5.6444
2480.3346, 5.6566
2494.9955, 5.6689
2495.0045, 5.6811
2509.6655, 5.6933
2524.3264, 5.7056
2538.9874, 5.7178
2553.6482, 5.73
2568.3093, 5.7422
2568.3183, 5.7544
2582.9792, 5.7666
2597.6402, 5.7789
2612.3012, 5.7911
2626.9621, 5.8033
2626.971, 5.8155
2641.632, 5.8277
2656.293, 5.8399
2670.954, 5.8521
2670.9628, 5.8643
2685.6239, 5.8766
2700.2849, 5.8888
2714.9458, 5.901
2729.6068, 5.9133
2744.2677, 5.9255
2744.2767, 5.9377
2758.9377, 5.9499
2773.5986, 5.9621
2788.2596, 5.9743
2788.2685, 5.9866
2802.9295, 5.9988
2817.5905, 6.011
2832.2514, 6.0232
2846.9123, 6.0354
2846.9214, 6.0476
2861.5823, 6.0599
2876.2433, 6.0721
2890.9042, 6.0843
2890.9132, 6.0965
2905.5652, 6.0965
2920.2262, 6.1087
2920.2351, 6.121
2934.8961, 6.1332
2949.5571, 6.1454
2964.218, 6.1576
2978.879, 6.1698
2978.8879, 6.182
2993.5489, 6.1943
3008.2099, 6.2065
3022.8708, 6.2187
3022.8798, 6.2309
3037.5408, 6.2431
3052.2017, 6.2553
3066.8627, 6.2676
3081.5236, 6.2798
3081.5326, 6.292
3096.1936, 6.3042
3110.8545, 6.3164
3125.5154, 6.3286
3140.1764, 6.3409
3154.8374, 6.3531
3154.8464, 6.3653
3169.5072, 6.3775
3184.1683, 6.3897
3198.8293, 6.402
3213.4902, 6.4142
3213.4992, 6.4264
3228.1602, 6.4386
3242.8211, 6.4508
3257.4821, 6.463
3257.491, 6.4753
3272.152, 6.4875
3286.813, 6.4997
3301.4739, 6.5119
3316.1349, 6.5241
3330.7959, 6.5363
3330.8048, 6.5486
3345.4658, 6.5608
3360.1267, 6.573
3374.7877, 6.5852
3389.4487, 6.5974
3389.4576, 6.6097
3404.1186, 6.6219
3418.7795, 6.6341
3433.4405, 6.6463
3433.4495, 6.6585
3448.1104, 6.6707
3462.7713, 6.683
3477.4324, 6.6952
3492.0933, 6.7074
3506.7543, 6.7196
3506.7631, 6.7318
3521.4242, 6.744
3536.0852, 6.7563
3550.7461, 6.7685
3550.7551, 6.7807
3565.4161, 6.7929
3580.077, 6.8051
3594.738, 6.8173
3609.3989, 6.8296
3609.4079, 6.8418
3624.0689, 6.854
3638.7298, 6.8662
3653.3908, 6.8784
3668.0518, 6.8907
3682.7127, 6.9029
3697.3737, 6.9151
3697.3826, 6.9273
3712.0436, 6.9395
3726.7046, 6.9517
3741.3655, 6.964
3741.3745, 6.9762
3756.0355, 6.9884
3770.6964, 7.0006
3785.3574, 7.0128
3785.3663, 7.025
3800.0273, 7.0373
3814.6883, 7.0495
3829.3492, 7.0617
3844.0102, 7.0739
3844.0191, 7.0861
3858.6801, 7.0984
3873.3411, 7.1106
3888.002, 7.1228
3902.663, 7.135
3902.672, 7.1472
3917.3329, 7.1594
3931.9939, 7.1717
3946.6549, 7.1839
3961.3158, 7.1961
3961.3248, 7.2083
3975.9857, 7.2205
3990.6467, 7.2327
4005.3077, 7.245
4019.9686, 7.2572
4019.9776, 7.2694
4034.6385, 7.2816
4049.2995, 7.2938
4063.9605, 7.306
4078.6214, 7.3183
4093.2824, 7.3305
4093.2913, 7.3427
4107.9523, 7.3549
4122.6133, 7.3671
4137.2743, 7.3794
4137.2832, 7.3916
4151.9442, 7.4038
4166.6051, 7.416
4181.2661, 7.4282
4195.9271, 7.4404
4195.936, 7.4527
4210.597, 7.4649
4225.2579, 7.4771
4239.9189, 7.4893
4254.5798, 7.5015
4269.2408, 7.5137
4269.2498, 7.526
4283.9108, 7.5382
4298.5716, 7.5504
4313.2327, 7.5626
4327.8936, 7.5748
4327.9026, 7.587
4342.5636, 7.5993
4357.2245, 7.6115
4371.8855, 7.6237
4371.8944, 7.6359
4386.5554, 7.6481
4401.2164, 7.6604
4415.8773, 7.6726
4430.5383, 7.6848
4445.1993, 7.697
4445.2082, 7.7092
4459.8692, 7.7214
4474.5302, 7.7337
4489.1911, 7.7459
4503.8521, 7.7581
4503.861, 7.7703
4518.522, 7.7825
4533.183, 7.7947
4547.8439, 7.807
4547.8529, 7.8192
4562.5138, 7.8314
4577.1748, 7.8436
4591.8357, 7.8558
4606.4967, 7.8681
4621.1577, 7.8803
4621.1667, 7.8925
4635.8276, 7.9047
4650.4886, 7.9169
4665.1496, 7.9291
4679.8105, 7.9414
4679.8195, 7.9536
4694.4804, 7.9658
4709.1414, 7.978
4723.8024, 7.9902
4723.8113, 8.0024
4738.4723, 8.0147
4753.1332, 8.0269
4767.7942, 8.0391
4782.4552, 8.0513
4797.1161, 8.0635
4811.7771, 8.0757
4811.7861, 8.088
4826.447, 8.1002
4841.108, 8.1124
4855.769, 8.1246
4855.7779, 8.1368
4870.4389, 8.1491
4885.0998, 8.1613
4899.7608, 8.1735
4899.7697, 8.1857
4914.4307, 8.1979
4929.0917, 8.2101
4943.7526, 8.2224
4958.4136, 8.2346
4958.4226, 8.2468
4973.0835, 8.259
4987.7445, 8.2711
5002.4055, 8.2833
5017.0664, 8.2957
5031.7274, 8.3079
5031.7363, 8.3201
5046.3973, 8.3323
5061.0583, 8.3445
5075.7191, 8.3568
5090.3801, 8.369
5090.3891, 8.3812
5105.0501, 8.3934
5119.7111, 8.4056
5134.3719, 8.4178
5134.381, 8.4301
5149.042, 8.4423
5163.7029, 8.4545
5178.3639, 8.4667
5193.0249, 8.4788
5207.6858, 8.491
5207.6947, 8.5034
5222.3557, 8.5156
5237.0167, 8.5278
5251.6777, 8.54
5251.6865, 8.5522
5266.3476, 8.5644
5281.0085, 8.5767
5295.6695, 8.5889
5295.6785, 8.6011
5310.3394, 8.6133
5325.0004, 8.6255
5339.6614, 8.6378
